SDBC;46010;Deduction Experience Rate;0;0;0;0;0;911.481,55;911.481,55;10;10
SDBC;46011;Consumer Coupons/TPR;108.641,42;144.855,23;144.855,23;144.855,23;144.855,23;490.428,93;490.428,93;10;10
SDBC;46012;Foreign FX Chargebacks;430.842,07;574.456,09;574.456,09;574.456,09;574.456,09;767.380,27;767.380,27;10;10
SDBC;46013;Deduction Tolerance;425.204,67;566.939,56;566.939,56;566.939,56;566.939,56;219.657,50;219.657,50;10;10
SDBC;46014;Penalty & Fines;156,46;208,61;208,61;208,61;208,61;0;0;50;50
SDBC;51001;Raw Material (Standard);29.537.925,99;39.383.901,32;39.383.901,32;39.383.901,32;39.383.901,32;41.078.153,30;41.078.153,30;20;20
SDBC;51003;COGS at standard, copack fees;6.172.333,12;8.229.777,49;8.229.777,49;8.229.777,49;8.229.777,49;8.614.551,75;8.614.551,75;20;20
SDBC;51005;WIP0FG Transfer Variance;1.057,31;1.409,75;1.409,75;1.409,75;1.409,75;2.190,92;2.190,92;20;20
SDBC;51006;WIP0Routing Cost Contra;78.458,74;104.611,65;104.611,65;104.611,65;104.611,65;20.735,58;20.735,58;20;20
SDBC;51007;WIP0Fixed Cost Contra;0;0;0;0;0;0,01;0,01;20;20
SDBC;51011;Standard Cost of Goods Sold;0;0;0;0;0;0;0;20;20
SDBC;51014;Purchase Discount;35.138,17;46.850,89;46.850,89;46.850,89;46.850,89;28.042,28;28.042,28;20;20
SDBC;51015;Rebates 0 Prev Mth Released;0;0;0;0;0;0;0;20;20
SDBC;51020;Raw Material 0 Freight;615.115,44;820.153,92;820.153,92;820.153,92;820.153,92;1.084.470,03;1.084.470,03;20;20
SDBC;51102;Raw Material Purch Price Var0Prev Month;3.469.065,50;4.625.420,67;4.625.420,67;4.625.420,67;4.625.420,67;350.550,40;350.550,40;20;20
SDBC;51103;Raw Material Inventory Var;1.121.654,06;1.495.538,75;1.495.538,75;1.495.538,75;1.495.538,75;541.722,47;541.722,47;20;20
SDBC;51106;Inventory Variance Allocation;0;0;0;0;0;0;0;20;20
SDBC;51111;COPS 0 Purchased FP Fee;0;0;0;0;0;0;0;20;20
SDBC;51114;Inventory Revaluation;452.603,53;603.471,37;603.471,37;603.471,37;603.471,37;288.365,75;288.365,75;20;20
SDBC;51115;Inventory Phys Adjustment;0;0;0;0;0;0;0;20;20
SDBC;51202;Packing Mtl Purch Price Var 0 Prev Month;8.843.275,74;11.791.034,32;11.791.034,32;11.791.034,32;11.791.034,32;3.939.811,66;3.939.811,66;20;20
SDBC;51203;Packing Material Inventory Var;1.121.367,52;1.495.156,69;1.495.156,69;1.495.156,69;1.495.156,69;575.773,76;575.773,76;20;20
SDBC;51302;Intermediates Purch Price Var 0 Prev Month;0;0;0;0;0;0;0;20;20
SDBC;51303;Inventory Variance WIP (Inhouse);370.576,47;494.101,96;494.101,96;494.101,96;494.101,96;519.276,29;519.276,29;20;20
SDBC;51310;Intermediates 0 Costing Variance;0;0;0;0;0;0;0;20;20
SDBC;51402;Finished Goods Purchase Price Var 0 Prev Month;20.015,27;26.687,03;26.687,03;26.687,03;26.687,03;42.841,80;42.841,80;20;20
SDBC;51403;Inventory Variance FP (Inhouse Produced);408.242,26;544.323,01;544.323,01;544.323,01;544.323,01;223.632,07;223.632,07;20;20
SDBC;51410;Finished Goods 0 Costing Variance;0;0;0;0;0;0;0;20;20
SDBC;51502;Production Price Variance;23.992,31;31.989,75;31.989,75;31.989,75;31.989,75;37.210,70;37.210,70;20;20
SDBC;51503;Production Quantity Variance;271.148,95;361.531,93;361.531,93;361.531,93;361.531,93;67.149,44;67.149,44;20;20
SDBC;51504;Production Substitution Variance;486.442,01;648.589,35;648.589,35;648.589,35;648.589,35;244.287,94;244.287,94;20;20
SDBC;51505;Cost Change Variance;8.310,53;11.080,71;11.080,71;11.080,71;11.080,71;17.578,64;17.578,64;20;20
SDBC;51506;Rounding Variance;4.309,41;5.745,88;5.745,88;5.745,88;5.745,88;4.168,44;4.168,44;20;20
SDBC;51507;Site Transfer Variance;0;0;0;0;0;0;0;20;20
SDBC;52001;Pack Material (Standard);52.594.377,77;70.125.837,03;70.125.837,03;70.125.837,03;70.125.837,03;66.626.965,64;66.626.965,64;20;20
SDBC;52020;Packaging Material 0 Freight;2.077.630,02;2.770.173,36;2.770.173,36;2.770.173,36;2.770.173,36;2.235.802,37;2.235.802,37;20;20
SDBC;52025;Pouch Royalty Expense;0;0;0;0;0;0;0;20;20
SDBC;53003;Salaries 0 Management;1.632.263,52;2.176.351,36;2.176.351,36;2.176.351,36;2.176.351,36;2.751.153,74;2.751.153,74;20;20
SDBC;53006;Wages 0 Base;15.912.131,56;21.216.175,41;21.216.175,41;21.216.175,41;21.216.175,41;18.996.837,54;18.996.837,54;20;20
SDBC;53007;Wages 0 Overtime;5.298.907,01;7.065.209,35;7.065.209,35;7.065.209,35;7.065.209,35;6.382.755,16;6.382.755,16;20;20
SDBC;53010;Temporary Personnel;1.835.288,49;2.447.051,32;2.447.051,32;2.447.051,32;2.447.051,32;1.728.318,29;1.728.318,29;20;20
SDBC;53016;Bonus Expense;2.700,00;3.600,00;3.600,00;3.600,00;3.600,00;323.217,55;323.217,55;20;20
SDBC;53019;CIP Own Labor (Capital);0;0;0;0;0;0;0;20;20
SDBC;53021;Recruiting;46.129,35;61.505,80;61.505,80;61.505,80;61.505,80;20.434,17;20.434,17;20;20
SDBC;53026;Training;12.768,32;17.024,43;17.024,43;17.024,43;17.024,43;13.926,93;13.926,93;20;20
SDBC;53031;Relocation;0;0;0;0;0;0;0;20;20
SDBC;53034;Memberships/Dues;16.330,88;21.774,51;21.774,51;21.774,51;21.774,51;1.463,38;1.463,38;50;50
SDBC;53046;Workers Comp Insurance;342.139,11;456.185,48;456.185,48;456.185,48;456.185,48;693.970,17;693.970,17;20;20
SDBC;53060;Employee Medical Insurance 0 Plant;2.302.486,78;3.069.982,37;3.069.982,37;3.069.982,37;3.069.982,37;2.652.141,23;2.652.141,23;20;20
SDBC;53061;Employee Dental Insurance 0 Plant;103.588,41;138.117,88;138.117,88;138.117,88;138.117,88;142.000,39;142.000,39;20;20
SDBC;53062;Group Life Insurance 0 Plant;21.217,42;28.289,89;28.289,89;28.289,89;28.289,89;41.290,49;41.290,49;20;20
SDBC;53063;LT Disability Insurance 0 Plant;73.923,09;98.564,12;98.564,12;98.564,12;98.564,12;76.693,03;76.693,03;20;20
SDBC;53064;ST Disability Insurance 0 Plant;69.220,56;92.294,08;92.294,08;92.294,08;92.294,08;93.453,34;93.453,34;20;20
SDBC;53065;Dependent Care Flex 0 Plant;0;0;0;0;0;0;0;20;20
SDBC;53066;Medical/Dental Flex 0 Plant;0;0;0;0;0;0;0;20;20
SDBC;53067;Flex Comp Plan 0 Plant;80.816,09;107.754,79;107.754,79;107.754,79;107.754,79;115.292,23;115.292,23;20;20
SDBC;53068;FICA 0 Plant;1.722.373,86;2.296.498,48;2.296.498,48;2.296.498,48;2.296.498,48;2.003.853,78;2.003.853,78;20;20
SDBC;53069;Government Unemployment Insurance 0 Plant;122.379,97;163.173,29;163.173,29;163.173,29;163.173,29;153.674,58;153.674,58;20;20
SDBC;53070;Misc. Employee Benefits 0 Plant;17.269,93;23.026,57;23.026,57;23.026,57;23.026,57;19.096,89;19.096,89;20;20
SDBC;53071;Pension Plans 0 Plant;516.378,03;688.504,04;688.504,04;688.504,04;688.504,04;834.902,76;834.902,76;20;20
SDBC;53081;T&E/ADP;63.237,55;84.316,73;84.316,73;84.316,73;84.316,73;166.380,32;166.380,32;20;20
SDBC;53100;Supplies;26.595,01;35.460,01;35.460,01;35.460,01;35.460,01;27.696,49;27.696,49;20;20
SDBC;53105;Awards & Gifts;4.948,60;6.598,13;6.598,13;6.598,13;6.598,13;4.774,83;4.774,83;20;20
SDBC;53110;Pallets MFG;2.876.808,56;3.835.744,75;3.835.744,75;3.835.744,75;3.835.744,75;3.388.312,79;3.388.312,79;20;20
SDBC;53207;Depr 0 Buildings;9.918,54;13.224,72;13.224,72;13.224,72;13.224,72;9.964,46;9.964,46;55;55
SDBC;53208;Depr 0 Machinery & Equipment;5.125.902,21;6.834.536,28;6.834.536,28;6.834.536,28;6.834.536,28;7.563.708,79;7.563.708,79;55;55
SDBC;53209;Depr 0 Furniture and Fixtures;980,73;1.307,64;1.307,64;1.307,64;1.307,64;14.538,97;14.538,97;55;55
SDBC;53210;Depr 0 Office and Computer Equipment;80.287,84;107.050,45;107.050,45;107.050,45;107.050,45;128.297,81;128.297,81;55;55
SDBC;53211;Depr 0 Vehicles;0;0;0;0;0;1.026,15;1.026,15;55;55
SDBC;53212;Amort 0 Leasehold Improvements;1.077.600,58;1.436.800,77;1.436.800,77;1.436.800,77;1.436.800,77;1.381.853,57;1.381.853,57;55;55
SDBC;53213;Amort 0 Capital Leased Assets;606.322,08;808.429,44;808.429,44;808.429,44;808.429,44;808.429,44;808.429,44;55;55
SDBC;53214;Amort 0 Computer  Software Costs;464.030,35;618.707,13;618.707,13;618.707,13;618.707,13;736.715,90;736.715,90;55;55
SDBC;53215;Depr 0 Other Property, Plant and Equipment;0;0;0;0;0;36.832,29;36.832,29;55;55
SDBC;53216;Depr 0 Land Improvements;1.172,12;1.562,83;1.562,83;1.562,83;1.562,83;1.273,55;1.273,55;55;55
SDBC;53271;Depr 0 Capitalized MRO Spares;0;0;0;0;0;0;0;55;55
SDBC;53301;Variable Cost Spend Variance 0 Curr Month;0;0;0;0;0;0;0;20;20
SDBC;53302;Fixed Manufacturing Spend Contra;13.715.278,69;18.287.038,25;18.287.038,25;18.287.038,25;18.287.038,25;17.417.387,66;17.417.387,66;20;20
SDBC;53303;Variable Cost Spend Variance 0 Prev Month;2.398.296,10;3.197.728,13;3.197.728,13;3.197.728,13;3.197.728,13;2.415.344,44;2.415.344,44;20;20
SDBC;53304;Fixed Cost Allocation;0;0;0;0;0;0;0;20;20
SDBC;53305;Variable ME Spend Contra;36.439.194,22;48.585.592,29;48.585.592,29;48.585.592,29;48.585.592,29;41.027.241,47;41.027.241,47;20;20
SDBC;53306;Variable Manufacturing Expense (Standard);27.355.708,61;36.474.278,15;36.474.278,15;36.474.278,15;36.474.278,15;33.012.787,54;33.012.787,54;20;20
SDBC;53307;Fixed Manufacturing Expense (standard);14.786.403,02;19.715.204,03;19.715.204,03;19.715.204,03;19.715.204,03;20.306.201,42;20.306.201,42;20;20
SDBC;53400;M&R Purchased Labor;352.365,58;469.820,77;469.820,77;469.820,77;469.820,77;420.762,31;420.762,31;20;20
SDBC;53401;Maintenance Contracts;638.176,34;850.901,79;850.901,79;850.901,79;850.901,79;684.161,32;684.161,32;20;20
SDBC;53402;M & R0 Computer Hardware;0;0;0;0;0;0;0;20;20
SDBC;53403;M & R 0 Machinery and Equipment Parts;461.243,69;614.991,59;614.991,59;614.991,59;614.991,59;533.407,26;533.407,26;20;20
SDBC;53404;M & R 0 M & E Parts Supply 0 Storeroom;2.751.958,14;3.669.277,52;3.669.277,52;3.669.277,52;3.669.277,52;3.043.674,96;3.043.674,96;20;20
SDBC;53406;Rent/Lease 0 M & E;66.787,41;89.049,88;89.049,88;89.049,88;89.049,88;93.946,09;93.946,09;20;20
SDBC;53407;Rent / Lease 0 Vehicles;61.289,14;81.718,85;81.718,85;81.718,85;81.718,85;88.295,09;88.295,09;20;20
SDBC;53408;Rent/Lease Buildings Expense;4.404.189,96;5.872.253,28;5.872.253,28;5.872.253,28;5.872.253,28;5.688.058,93;5.688.058,93;20;20
SDBC;53409;Lease Valuation Amortization;766.030,50;1.021.374,00;1.021.374,00;1.021.374,00;1.021.374,00;1.021.374,00;1.021.374,00;50;50
SDBC;53501;Intercompany Markup HHHI;500.391,85;667.189,13;667.189,13;667.189,13;667.189,13;803.529,29;803.529,29;20;20
SDBC;53506;Fixed Mfg Spend Variance 0 prior month;323.037,99;430.717,32;430.717,32;430.717,32;430.717,32;3.846.027,55;3.846.027,55;20;20
SDBC;53507;Fixed Mfg Spend Variance 0 Curr Month;0;0;0;0;0;0;0;20;20
SDBC;54101;M & R Building & Facilities;211.422,89;281.897,19;281.897,19;281.897,19;281.897,19;198.511,66;198.511,66;20;20
SDBC;54106;M & E Part Stock Usage;12.224,47;16.299,29;16.299,29;16.299,29;16.299,29;0;0;20;20
SDBC;54201;Op Supplies 0 Inv. Var.;0;0;0;0;0;17,03;17,03;20;20
SDBC;54202;Chem Supplies 0 Inv. Var.;0;0;0;0;0;0;0;20;20
SDBC;54203;Operating Supplies;565.179,98;753.573,31;753.573,31;753.573,31;753.573,31;787.283,89;787.283,89;20;20
SDBC;54204;Chemical Supplies;472.311,16;629.748,21;629.748,21;629.748,21;629.748,21;441.877,36;441.877,36;20;20
SDBC;54301;PM 0 Disposal Stock;4.327,60;5.770,13;5.770,13;5.770,13;5.770,13;10.194,88;10.194,88;20;20
SDBC;54302;WIP 0 Disposal Stock;2.069,63;2.759,51;2.759,51;2.759,51;2.759,51;3.736,44;3.736,44;20;20
SDBC;54303;RM 0 Disposal Stock;36.384,07;48.512,09;48.512,09;48.512,09;48.512,09;77.124,62;77.124,62;20;20
SDBC;54304;FP 0 Disposal Stock;8.226,27;10.968,36;10.968,36;10.968,36;10.968,36;12.476,88;12.476,88;20;20
SDBC;54305;Finished Products Scrap 0 GLC;0;0;0;0;0;0;0;20;20
SDBC;54306;Finished Product 0 Charitable Donations;7.420,48;9.893,97;9.893,97;9.893,97;9.893,97;16.264,79;16.264,79;20;20
SDBC;54307;Obsolete Inventory;0;0;0;0;0;0;0;20;20
SDBC;54401;Utility Expense 0 Electricity;2.419.357,51;3.225.810,01;3.225.810,01;3.225.810,01;3.225.810,01;3.041.921,79;3.041.921,79;20;20
SDBC;54402;Utility Expense 0 Natural Gas/Propane;391.982,21;522.642,95;522.642,95;522.642,95;522.642,95;577.853,79;577.853,79;20;20
SDBC;54403;Utility Expense 0 Fuel Oils and Coal;0;0;0;0;0;0;0;20;20
SDBC;54404;Utility Expense 0 Water;1.051.966,05;1.402.621,40;1.402.621,40;1.402.621,40;1.402.621,40;1.078.288,98;1.078.288,98;20;20
SDBC;54405;Utility Expense 0 Sewer;799.461,80;1.065.949,07;1.065.949,07;1.065.949,07;1.065.949,07;1.015.716,36;1.015.716,36;20;20
SDBC;54406;Telephone 0 Local/Long Distance;1.544,37;2.059,16;2.059,16;2.059,16;2.059,16;3.411,94;3.411,94;20;20
SDBC;54408;Datacom Lines;0;0;0;0;0;0;0;20;20
SDBC;54410;Maintenance Contracts;0;0;0;0;0;0;0;20;20
SDBC;54501;General Maintenance Supplies;274.794,57;366.392,76;366.392,76;366.392,76;366.392,76;304.046,31;304.046,31;20;20
SDBC;54502;Office Supplies;41.950,81;55.934,41;55.934,41;55.934,41;55.934,41;44.681,16;44.681,16;20;20
SDBC;54503;Postage;16,23;21,64;21,64;21,64;21,64;0;0;20;20
SDBC;54504;Subscriptions/Books/Journals Detail;20.032,01;26.709,35;26.709,35;26.709,35;26.709,35;25.282,89;25.282,89;20;20
SDBC;54505;Supplies 0 Other;113.467,16;151.289,55;151.289,55;151.289,55;151.289,55;74.418,73;74.418,73;20;20
SDBC;54506;Supplies 0 Research/Testing;3.782,59;5.043,45;5.043,45;5.043,45;5.043,45;11.950,00;11.950,00;20;20
SDBC;54507;Supplies 0 Product Samples;0;0;0;0;0;0;0;20;20
SDBC;54508;Supplies 0 Experimental Orders;0;0;0;0;0;0;0;20;20
SDBC;54509;Supplies 0 Safety Equipment;25.211,38;33.615,17;33.615,17;33.615,17;33.615,17;31.320,97;31.320,97;20;20
SDBC;54510;Computer Software Supplies Detail;0;0;0;0;0;0;0;20;20
SDBC;54512;Food Service Supplies 0 Food;12.244,40;16.325,87;16.325,87;16.325,87;16.325,87;15.224,14;15.224,14;20;20
SDBC;54514;Medical Supplies;3.596,92;4.795,89;4.795,89;4.795,89;4.795,89;3.516,62;3.516,62;20;20
SDBC;54515;Courier Service / Expense Freight;68.388,52;91.184,69;91.184,69;91.184,69;91.184,69;32.942,66;32.942,66;20;20
SDBC;54517;Other Misc. Expense;26.443,74;35.258,32;35.258,32;35.258,32;35.258,32;11.239,84;11.239,84;20;20
SDBC;54520;Uniforms;0;0;0;0;0;0;0;20;20
SDBC;54525;Allocation In/Out;0;0;0;0;0;0;0;20;20
SDBC;54601;Property Insurance;455.512,50;607.350,00;607.350,00;607.350,00;607.350,00;469.049,73;469.049,73;20;20
SDBC;54602;Property Taxes;1.824.558,83;2.432.745,11;2.432.745,11;2.432.745,11;2.432.745,11;2.268.000,04;2.268.000,04;20;20
SDBC;54603;ATF and Rebates;0;0;0;0;0;72,08;72,08;20;20
SDBC;54604;Sales and Use Tax;329.104,55;438.806,07;438.806,07;438.806,07;438.806,07;255.087,70;255.087,70;20;20
SDBC;54605;Other Taxes/Licenses;22.829,96;30.439,95;30.439,95;30.439,95;30.439,95;107.169,67;107.169,67;20;20
SDBC;54610;Bottle Tax Expense 0 CA;370.114,11;493.485,48;493.485,48;493.485,48;493.485,48;449.299,22;449.299,22;20;20
SDBC;54611;Bottle Tax Expense 0 ME;0;0;0;0;0;0;0;20;20
SDBC;54612;Bottle Tax Expense 0 OR;14.449,20;19.265,60;19.265,60;19.265,60;19.265,60;7.560,10;7.560,10;20;20
SDBC;54613;Bottle Tax Expense 0 NY;0;0;0;0;0;0;0;20;20
SDBC;54614;Bottle Tax Expense 0 CT;0;0;0;0;0;0;0;20;20
SDBC;54615;Bottle Tax Expense 0 HI;253,62;338,16;338,16;338,16;338,16;517,68;517,68;20;20
SDBC;54616;Bottle Tax Expense 0 Baltimore;0;0;0;0;0;0;0;20;20
SDBC;54617;Bottle Tax Expense 0 MA;0;0;0;0;0;0;0;20;20
SDBC;54618;Bottle Tax Expense 0 Northeast;0;0;0;0;0;0;0;20;20
SDBC;54801;Contracted Serv 0 Filling;6.205.461,07;8.273.948,09;8.273.948,09;8.273.948,09;8.273.948,09;8.859.209,13;8.859.209,13;20;20
SDBC;54802;Contracted Serv 0 Other Building Serv;0;0;0;0;0;14,27;14,27;20;20
SDBC;54803;Contracted Serv 0 Janitorial/Cleaning;192.190,60;256.254,13;256.254,13;256.254,13;256.254,13;268.803,29;268.803,29;20;20
SDBC;54804;Contracted Serv 0 Collation;2.491,04;3.321,39;3.321,39;3.321,39;3.321,39;138.809,61;138.809,61;20;20
SDBC;54805;Contracted Serv 0 Waste Disposal;174.783,46;233.044,61;233.044,61;233.044,61;233.044,61;208.314,26;208.314,26;20;20
SDBC;54806;Contracted Serv 0 Security/Fire Protection;117.967,47;157.289,96;157.289,96;157.289,96;157.289,96;221.094,25;221.094,25;20;20
SDBC;54807;Contracted Serv 0 Grounds Maintenance;97.281,94;129.709,25;129.709,25;129.709,25;129.709,25;173.940,85;173.940,85;20;20
SDBC;54808;Contracted Serv 0 Pest Control;59.762,38;79.683,17;79.683,17;79.683,17;79.683,17;91.157,55;91.157,55;20;20
SDBC;54809;Contracted Serv 0 Utilities;191.142,26;254.856,35;254.856,35;254.856,35;254.856,35;241.610,94;241.610,94;20;20
SDBC;54810;Contracted Serv 0 Drop Lot;64.598,09;86.130,79;86.130,79;86.130,79;86.130,79;1.073,87;1.073,87;20;20
SDBC;54811;Contracted Serv 0 Other;171.168,80;228.225,07;228.225,07;228.225,07;228.225,07;244.144,99;244.144,99;20;20
SDBC;54812;Professional Services;19.822,11;26.429,48;26.429,48;26.429,48;26.429,48;41.428,06;41.428,06;20;20
SDBC;54813;Prof Serv 0 Analytical Work;15.189,40;20.252,53;20.252,53;20.252,53;20.252,53;26.448,49;26.448,49;20;20
SDBC;54814;Prof Serv 0 Engineering & Design;0;0;0;0;0;0;0;20;20
SDBC;54815;Prof Serv 0 Quality;32.773,58;43.698,11;43.698,11;43.698,11;43.698,11;31.294,32;31.294,32;20;20
SDBC;54840;Contracted Serv 0 Outside Storage;646.964,20;862.618,93;862.618,93;862.618,93;862.618,93;792.123,43;792.123,43;20;20
SDBC;54850;Contracted Service 0 Salary;0;0;0;0;0;0;0;20;20
SDBC;54851;Contracted Service 0 Expense;0;0;0;0;0;0;0;20;20
SDBC;54859;Tariffs;0;0;0;0;0;0;0;20;20
SDBC;54860;Freight In 0 RM0PM;0;0;0;0;0;0;0;20;20
SDBC;54861;Freight In 0 FG;0;0;0;0;0;0;0;20;20
SDBC;54862;Pallets 0 FG;0;0;0;0;0;0;0;20;20
SDBC;54863;Storage & Handling 0 FG;240;320;320;320;320;0;0;20;20
SDBC;54864;RM0PM (OH Std) 0 Freight In;0;0;0;0;0;0;0;20;20
SDBC;54865;FG (OH Std) 0 Freight In;0;0;0;0;0;0;0;20;20
SDBC;54866;FG (OH Std) 0 Pallets;0;0;0;0;0;0;0;20;20
SDBC;54867;FG (OH Std) 0 Storage/Handling;0;0;0;0;0;0;0;20;20
SDBC;54868;FG (OH Std) 0 Curr Mth Variance;0;0;0;0;0;0;0;20;20
SDBC;54869;FG (OH Std) 0 Prev Mth Variance;0;0;0;0;0;0;0;20;20
SDBC;54870;Sub Lease Income;0;0;0;0;0;0;0;20;20
SDBC;54905;Scrap/Recycle Income;53.723,74;71.631,65;71.631,65;71.631,65;71.631,65;55.294,76;55.294,76;20;20
SDBC;54907;Detention/Demurrage;15.320,47;20.427,29;20.427,29;20.427,29;20.427,29;16.234,00;16.234,00;20;20
SDBC;54909;Mold Reconditioning;0;0;0;0;0;0;0;20;20
SDBC;54913;Mfg Driven Packaging Artwork Charges;90.614,30;120.819,07;120.819,07;120.819,07;120.819,07;230.752,96;230.752,96;20;20
SDBC;54914;Regular Pack Dyes and Cyclinders;0;0;0;0;0;0;0;20;20
SDBC;54915;Environmental Disposal Costs;35.329,15;47.105,53;47.105,53;47.105,53;47.105,53;73.629,33;73.629,33;20;20
SDBC;54918;Government Fees;88.112,30;117.483,07;117.483,07;117.483,07;117.483,07;106.729,21;106.729,21;20;20
SDBC;54919;Computer Hardware Less Than $1,000;0;0;0;0;0;0;0;20;20
SDBC;54920;Procurement Card;0;0;0;0;0;0;0;20;20
SDBC;55001;Capital Projects Expense;0;0;0;0;0;0;0;20;20
SDBC;58002;Delivery Intersite Freight;1.272.886,16;1.697.181,55;1.697.181,55;1.697.181,55;1.697.181,55;1.577.682,72;1.577.682,72;20;20
SDBC;58003;Pallet/Chep Costs;0;0;0;0;0;108,39;108,39;20;20
SDBC;58004;General Warehouse Charges;0;0;0;0;0;0;0;20;20
SDBC;58005;Customer Freight Charges;21.909.630,91;29.212.841,21;29.212.841,21;29.212.841,21;29.212.841,21;23.268.933,34;23.268.933,34;20;20
SDBC;58007;General Logistics Freight Charges;4.083.254,60;5.444.339,47;5.444.339,47;5.444.339,47;5.444.339,47;4.422.410,15;4.422.410,15;20;20
SDBC;58008;Customer Freight 0 Fuel Surcharge;2.941.062,25;3.921.416,33;3.921.416,33;3.921.416,33;3.921.416,33;2.729.416,76;2.729.416,76;20;20
SDBC;58016;Rent/Lease Warehouse;0;0;0;0;0;0;0;20;20
SDBC;58033;Fees 0 Brokerage Expense;16.014,26;21.352,35;21.352,35;21.352,35;21.352,35;14.555,80;14.555,80;20;20
SDBC;58310;Sales Samples;0;0;0;0;0;0;0;50;50
SDBC;61001;Advertising0Media;739.754,42;986.339,23;986.339,23;986.339,23;986.339,23;4.180.814,85;4.180.814,85;50;50
SDBC;61003;Radio;0;0;0;0;0;0;0;50;50
SDBC;61004;Digital Communities;287.927,47;383.903,29;383.903,29;383.903,29;383.903,29;602.119,98;602.119,98;50;50
SDBC;61005;Case Rate Adjustment;0;0;0;0;0;0;0;50;50
SDBC;61006;Public Relations;176.028,32;234.704,43;234.704,43;234.704,43;234.704,43;186.163,41;186.163,41;50;50
SDBC;62001;Consumer Promotions;213.716,86;284.955,81;284.955,81;284.955,81;284.955,81;268.649,27;268.649,27;50;50
SDBC;62002;Ad Agency Expense;0;0;0;0;0;0;0;50;50
SDBC;62003;Agency Talent, Reuse, Miscellaneous;0;0;0;0;0;0;0;50;50
SDBC;62004;Advertising0 Production;41.735,50;55.647,33;55.647,33;55.647,33;55.647,33;112.196,14;112.196,14;50;50
SDBC;62005;Coupon Insertion Expense;43.228,46;57.637,95;57.637,95;57.637,95;57.637,95;373.913,70;373.913,70;50;50
SDBC;62006;Consumer Testing;0;0;0;0;0;0;0;50;50
SDBC;62007;Sales Marketing Support;0;0;0;0;0;0;0;50;50
SDBC;62008;Canadian Marketing Expense;0;0;0;0;0;0;0;50;50
SDBC;62009;CPG Marketing Expense;0;0;0;0;0;0;0;50;50
SDBC;62010;DSD Marketing Expense;0;0;0;0;0;0;0;50;50
SDBC;62015;Sales Development Funds;0;0;0;0;0;0;0;50;50
SDBC;62020;Trade Support;65.400,01;87.200,01;87.200,01;87.200,01;87.200,01;194.630,16;194.630,16;50;50
SDBC;63000;Memberships/Dues Brand;0;0;0;0;0;0;0;50;50
SDBC;63001;Office Supplies & Expenses Brand;0;0;0;0;0;0;0;50;50
SDBC;63002;Sales and Use Tax Brand;0;0;0;0;0;0;0;50;50
SDBC;63003;Prof Serv 0 Other Prof Serv Brand;0;0;0;0;0;1.730,24;1.730,24;50;50
SDBC;63004;Contractor Services Expenses Brand;117.220,54;156.294,05;156.294,05;156.294,05;156.294,05;193.912,52;193.912,52;50;50
SDBC;63005;Courier Services 0 Fed Ex Brand;0;0;0;0;0;0;0;50;50
SDBC;71202;Salaries 0 Non Management;2.086.540,01;2.782.053,35;2.782.053,35;2.782.053,35;2.782.053,35;2.935.432,86;2.935.432,86;50;50
SDBC;71211;Wages 0 Base;17.516,87;23.355,83;23.355,83;23.355,83;23.355,83;212.905,33;212.905,33;50;50
SDBC;71212;Wages 0 Overtime;4.647,61;6.196,81;6.196,81;6.196,81;6.196,81;23.633,47;23.633,47;50;50
SDBC;71213;Severance;0;0;0;0;0;0;0;50;50
SDBC;71220;Temporary Personnel;0;0;0;0;0;42.094,37;42.094,37;50;50
SDBC;71231;Bonuses;487.756,56;650.342,08;650.342,08;650.342,08;650.342,08;721.734,03;721.734,03;50;50
SDBC;71241;Equity0based Compensation;0;0;0;0;0;0;0;73;73
SDBC;71251;Recruiting;46.431,08;61.908,11;61.908,11;61.908,11;61.908,11;57.280,54;57.280,54;50;50
SDBC;71261;Training;0;0;0;0;0;948,13;948,13;50;50
SDBC;71271;Relocation;0;0;0;0;0;0;0;50;50
SDBC;71291;Memberships/Dues;94.577,72;126.103,63;126.103,63;126.103,63;126.103,63;155.922,74;155.922,74;50;50
SDBC;71302;FICA;118.463,03;157.950,71;157.950,71;157.950,71;157.950,71;291.146,21;291.146,21;50;50
SDBC;71303;Pension Plans;81.706,14;108.941,52;108.941,52;108.941,52;108.941,52;136.562,52;136.562,52;50;50
SDBC;71304;Employee Dental Insurance;6.763,49;9.017,99;9.017,99;9.017,99;9.017,99;15.048,70;15.048,70;50;50
SDBC;71305;Employee Medical Insurance;260.450,05;347.266,73;347.266,73;347.266,73;347.266,73;276.976,47;276.976,47;50;50
SDBC;71307;Medical/Dental Flex;3.856,61;5.142,15;5.142,15;5.142,15;5.142,15;6.459,87;6.459,87;50;50
SDBC;71308;Dependent Care Flex;1.038,92;1.385,23;1.385,23;1.385,23;1.385,23;349,57;349,57;50;50
SDBC;71311;Government Unemployment Insurance;5.415,23;7.220,31;7.220,31;7.220,31;7.220,31;6.161,42;6.161,42;50;50
SDBC;71312;Workers Comp Insurance;0;0;0;0;0;0;0;50;50
SDBC;71316;Group Life Insurance;3.226,42;4.301,89;4.301,89;4.301,89;4.301,89;7.468,00;7.468,00;50;50
SDBC;71317;ST Disability Insurance;4.501,17;6.001,56;6.001,56;6.001,56;6.001,56;13.356,28;13.356,28;50;50
SDBC;71318;LT Disability Insurance;5.577,75;7.437,00;7.437,00;7.437,00;7.437,00;10.847,50;10.847,50;50;50
